112 -49.599198 -0.865669 0.087146 -21.195044
113 -49.238477 -0.859374 0.393364 -8.104115
114 -48.877756 -0.853078 0.302125 -10.396259
115 -48.517034 -0.846782 0.177476 -15.017183
116 -48.156313 -0.840486 0.208083 -13.635274
117 -47.795591 -0.834190 0.039369 -28.096925
118 -47.434870 -0.827895 0.510859 -5.833976
119 -47.074148 -0.821599 0.174490 -15.164608
120 -46.713427 -0.815303 0.226161 -12.911644
121 -46.352705 -0.809007 0.299087 -10.484035
122 -45.991984 -0.802712 0.350097 -9.116232
123 -45.631263 -0.796416 0.030521 -30.308053
124 -45.270541 -0.790120 0.303972 -10.343324
125 -44.909820 -0.783824 0.089081 -21.004280
126 -44.549098 -0.777528 0.176826 -15.049101
127 -44.188377 -0.771233 0.419930 -7.536457
128 -43.827655 -0.764937 0.386306 -8.261363
129 -43.466934 -0.758641 0.308920 -10.203068
130 -43.106212 -0.752345 0.541918 -5.321328
131 -42.745491 -0.746050 0.102034 -19.825097
132 -42.384770 -0.739754 0.144529 -16.800890
133 -42.024048 -0.733458 0.177610 -15.010666
134 -41.663327 -0.727162 0.031956 -29.908942
135 -41.302605 -0.720866 0.036989 -28.638566
136 -40.941884 -0.714571 0.562948 -4.990637
137 -40.581162 -0.708275 0.253865 -11.907931
138 -40.220441 -0.701979 0.506565 -5.907299
139 -39.859719 -0.695683 0.550163 -5.190179
140 -39.498998 -0.689388 0.226246 -12.908395
141 -39.138277 -0.683092 0.265736 -11.510996
142 -38.777555 -0.676796 0.346535 -9.205058
143 -38.416834 -0.670500 0.345687 -9.226350
144 -38.056112 -0.664204 0.422926 -7.474721
145 -37.695391 -0.657909 0.519928 -5.681130
146 -37.334669 -0.651613 0.547758 -5.228223
147 -36.973948 -0.645317 0.503305 -5.963377
148 -36.613226 -0.639021 0.439817 -7.134564
149 -36.252505 -0.632726 0.433138 -7.267470
150 -35.891784 -0.626430 0.508785 -5.869306
151 -35.531062 -0.620134 0.620781 -4.141237
152 -35.170341 -0.613838 0.723994 -2.805302
153 -34.809619 -0.607542 0.796873 -1.972216
154 -34.448898 -0.601247 0.832730 -1.589920
155 -34.088176 -0.594951 0.832557 -1.591715
156 -33.727455 -0.588655 0.801164 -1.925569
157 -33.366733 -0.582359 0.745036 -2.556451
